Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
TRON,2025-07-30,149,2025-07-31,2025-08-01,8.8,8.919929999999999,1312.5112,1327.7405004299999,15.229300429999967,1.1603177504313944,1,trailing_stop,False
SBET,2025-07-30,66,2025-07-31,2025-08-01,19.5,19.285,1288.2869999999998,1271.53719,-16.749809999999798,-1.3001613770844411,1,trailing_stop,False
ASST,2025-07-31,18,2025-08-01,2025-08-04,65.0,62.0255,1171.1699999999998,1115.342541,-55.82745899999986,-4.766810881426253,3,trailing_stop,False
SBET,2025-08-01,73,2025-08-04,2025-08-05,17.94,19.132715,1310.9296199999999,1395.2915068050002,84.36188680500027,6.435272002245274,1,trailing_stop,False
TRON,2025-08-01,171,2025-08-04,2025-08-05,7.83,7.59354,1340.26893,1297.19684466,-43.07208534000006,-3.2136897585173463,1,trailing_stop,False
NVTS,2025-08-04,199,2025-08-05,2025-08-06,6.28,6.9159999999999995,1250.9697199999998,1374.907716,123.93799600000011,9.907353792704132,1,trailing_stop,False
SBET,2025-08-05,67,2025-08-06,2025-08-07,19.51,21.070800000000002,1308.47717,1410.3318564000003,101.85468640000045,7.78421578421582,1,take_profit,False
TRON,2025-08-05,199,2025-08-06,2025-08-08,6.9,6.802,1374.4731,1352.244402,-22.228697999999895,-1.6172523129044825,2,trailing_stop,False
ABVX,2025-08-06,20,2025-08-07,2025-08-11,69.07,69.330905,1382.7813999999996,1385.2314819,2.4500819000004412,0.17718504891666154,4,trailing_stop,False
SBET,2025-08-07,59,2025-08-08,2025-08-11,23.535,24.149,1389.9535649999998,1423.3662090000003,33.412644000000455,2.403867642873414,3,trailing_stop,False
TRON,2025-08-08,193,2025-08-11,2025-08-12,7.0,7.125,1352.3509999999999,1373.749875,21.39887500000009,1.5823462252033682,1,trailing_stop,False
SBET,2025-08-11,59,2025-08-12,2025-08-13,24.0,22.83116,1417.416,1345.69140156,-71.72459843999991,-5.060236263736262,1,trailing_stop,False
ABVX,2025-08-11,20,2025-08-12,2025-08-14,69.16,70.205,1384.5831999999996,1402.6959,18.11270000000036,1.3081698521259177,2,trailing_stop,False
TRON,2025-08-12,191,2025-08-13,2025-08-14,7.3,7.685499999999999,1395.6942999999999,1466.4625695,70.76826950000009,5.0704706252651555,1,trailing_stop,False
SBET,2025-08-13,61,2025-08-14,2025-08-15,21.89,22.591,1336.6252899999997,1376.6729490000002,40.04765900000052,2.9961769614579525,1,trailing_stop,False
CELC,2025-08-14,25,2025-08-15,2025-08-18,52.92,51.16224999999999,1324.3229999999999,1277.77719375,-46.54580624999994,-3.5146868437684775,3,trailing_stop,False
TRON,2025-08-15,204,2025-08-18,2025-08-19,6.9,6.758585,1409.0076,1377.37258866,-31.635011339999892,-2.2451980628067525,1,trailing_stop,False
ABVX,2025-08-14,19,2025-08-15,2025-08-20,69.8,67.8775,1327.5261999999998,1288.3828274999998,-39.14337249999994,-2.94859510117389,5,trailing_stop,False
CELC,2025-08-18,25,2025-08-19,2025-08-20,51.57,49.13875,1290.5392499999998,1227.24028125,-63.29896874999986,-4.904846462438073,1,trailing_stop,False
ABVX,2025-08-20,18,2025-08-21,2025-08-22,72.2,77.97600000000001,1300.8996,1402.1644320000003,101.2648320000003,7.784215784215798,1,take_profit,False
CELC,2025-08-20,28,2025-08-21,2025-08-22,48.25,52.11000000000001,1352.3509999999999,1457.62092,105.26992000000018,7.784215784215798,1,take_profit,False
INDV,2025-08-19,59,2025-08-20,2025-08-26,23.3,23.42225,1376.0747,1380.5308372499999,4.456137249999983,0.32382960387251636,6,trailing_stop,False
CELC,2025-08-22,27,2025-08-25,2025-08-26,52.5,50.606500000000004,1418.9174999999998,1365.0091245,-53.90837549999969,-3.7992607392607236,1,trailing_stop,False
CELC,2025-08-26,28,2025-08-27,2025-08-28,49.915,53.9082,1399.0176199999996,1507.9201704,108.90255040000034,7.78421578421582,1,take_profit,False
VISN,2025-08-26,85,2025-08-27,2025-08-29,16.6,15.779499999999999,1412.411,1339.9162425,-72.4947575000001,-5.1326956176353855,2,trailing_stop,False
CELC,2025-08-28,26,2025-08-29,2025-09-02,54.55,52.25,1419.7182999999998,1357.1415,-62.57679999999982,-4.407691300450223,4,trailing_stop,False
ABVX,2025-08-22,18,2025-08-25,2025-09-03,77.08,83.24640000000001,1388.8274399999998,1496.9367648000002,108.10932480000042,7.78421578421582,9,take_profit,False
FLY,2025-08-29,32,2025-09-02,2025-09-03,45.0,43.7855,1441.4399999999998,1399.734864,-41.70513599999981,-2.8932967032966883,1,trailing_stop,False
ABVX,2025-09-03,17,2025-09-04,2025-09-05,83.24,89.8992,1416.4950799999997,1526.7581136,110.2630336000002,7.784215784215798,1,take_profit,False
FLY,2025-09-03,32,2025-09-04,2025-09-05,44.4,42.7405,1422.2207999999998,1366.328304,-55.89249599999994,-3.92994505494505,1,trailing_stop,False
CELC,2025-09-02,25,2025-09-03,2025-09-08,53.36,57.628800000000005,1335.3339999999998,1439.27928,103.94528000000014,7.784215784215798,5,take_profit,False
