Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
SATS,2025-11-12,152,2025-11-13,2025-11-17,68.72,66.7945,10455.88544,10142.611235999999,-313.2742040000012,-2.9961518400109854,4,trailing_stop,False
SPRB,2025-11-13,98,2025-11-14,2025-11-17,105.6,105.298,10359.148799999999,10308.884796,-50.26400399999875,-0.4852136499863602,3,trailing_stop,False
WOLF,2025-11-13,606,2025-11-14,2025-11-17,17.14,17.575,10397.22684,10639.79955,242.57271000000037,2.3330520121652043,3,trailing_stop,False
SPRB,2025-11-17,100,2025-11-18,2025-11-18,104.28,112.62240000000001,10438.427999999998,11250.977760000002,812.5497600000035,7.78421578421582,0,take_profit,True
WOLF,2025-11-17,590,2025-11-18,2025-11-19,17.84,17.764999999999997,10536.1256,10470.868649999999,-65.25695000000087,-0.6193638200364782,1,trailing_stop,False
SPRB,2025-11-18,97,2025-11-19,2025-11-19,115.4,109.63,11204.9938,10623.475889999998,-581.5179100000023,-5.189810189810206,0,trailing_stop,True
SATS,2025-11-17,156,2025-11-18,2025-11-20,67.39,67.22200000000001,10523.35284,10476.145368000001,-47.20747199999823,-0.44859725524510896,2,trailing_stop,False
SPRB,2025-11-19,95,2025-11-20,2025-11-20,111.0,105.44999999999999,10555.544999999998,10007.732249999997,-547.812750000001,-5.189810189810196,0,trailing_stop,True
WOLF,2025-11-19,585,2025-11-20,2025-11-20,18.1,17.195,10599.088499999998,10049.015925000002,-550.0725749999965,-5.189810189810162,0,trailing_stop,True
SPRB,2025-11-20,100,2025-11-21,2025-11-21,101.1,96.04499999999999,10120.109999999999,9594.895499999999,-525.2145,-5.189810189810196,0,trailing_stop,True
GH,2025-11-20,102,2025-11-21,2025-11-21,99.75,107.73,10184.6745,10977.47154,792.7970400000013,7.784215784215798,0,take_profit,True
WOLF,2025-11-20,594,2025-11-21,2025-11-24,17.17,17.195,10209.17898,10203.61617,-5.562810000001264,-0.05448831890301209,3,trailing_stop,False
