Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
DFDV,2025-06-11,1892,2025-06-12,2025-06-13,23.41,31.236,44336.011719999995,59039.413488000006,14703.40176800001,33.163564329732665,1,trailing_stop,False
ASST,2025-06-11,393,2025-06-12,2025-06-13,120.4,123.11999999999999,47364.5172,48337.773839999994,973.2566399999923,2.0548222541577843,1,trailing_stop,False
SAN,2025-05-14,3666,2025-05-15,2025-06-16,7.599,8.20692,27885.791933999997,30056.48215128,2170.6902172800037,7.784215784215798,32,take_profit,False
DFDV,2025-06-13,1708,2025-06-16,2025-06-17,27.83,32.0625,47581.17363999999,54707.98725,7126.813610000005,14.978221562842498,1,trailing_stop,False
ASST,2025-06-13,434,2025-06-16,2025-06-17,111.8,111.71999999999998,48569.72119999999,48437.993519999996,-131.72767999999633,-0.27121358069478463,1,trailing_stop,False
OKLO,2025-06-16,707,2025-06-17,2025-06-18,68.26,65.93,48308.07982,46565.89749,-1742.182329999996,-3.6063994604867644,1,trailing_stop,False
DFDV,2025-06-17,1589,2025-06-18,2025-06-20,30.2,30.950999999999997,48035.78779999999,49131.957860999995,1096.1700610000044,2.281986225694843,2,trailing_stop,False
ASST,2025-06-17,465,2025-06-18,2025-06-20,103.8,105.61149999999999,48315.26699999999,49060.238152499995,744.9711525000021,1.5418959653063835,2,trailing_stop,False
NVTS,2025-06-18,6614,2025-06-20,2025-06-23,7.11,7.0965,47072.565539999996,46889.314749,-183.25079099999857,-0.38929425005373997,3,trailing_stop,False
DFDV,2025-06-20,2022,2025-06-23,2025-06-24,23.8,25.820999999999998,48171.72359999999,52157.851938,3986.1283380000095,8.274830211805018,1,trailing_stop,False
ASST,2025-06-20,502,2025-06-23,2025-06-24,96.6,97.66,48541.693199999994,48976.29468,434.6014800000048,0.8953158642599712,1,trailing_stop,False
PRCH,2025-06-23,4480,2025-06-24,2025-06-25,10.55,10.620049999999999,47311.263999999996,47530.24617599999,218.9821759999977,0.4628542074039732,1,trailing_stop,False
QBTS,2025-06-24,3313,2025-06-25,2025-06-26,15.08,14.668,50010.00004,48546.488915999995,-1463.5111240000042,-2.926436958267209,1,trailing_stop,False
DFDV,2025-06-24,2406,2025-06-25,2025-06-26,20.51,19.854999999999997,49396.40706,47723.35886999999,-1673.0481900000086,-3.386983567383395,1,trailing_stop,False
ASST,2025-06-26,617,2025-06-27,2025-06-30,80.2,78.85,49532.8834,48601.799549999996,-931.0838500000027,-1.8797287500529447,3,trailing_stop,False
DFDV,2025-06-26,2777,2025-06-27,2025-06-30,17.75,21.735999999999997,49341.04175,60300.51112799999,10959.469377999994,22.21167002012072,3,trailing_stop,False
NRG,2025-06-25,306,2025-06-26,2025-07-01,156.41,158.81149999999997,47909.32145999999,48547.72268099999,638.4012210000001,1.3325198553125084,5,trailing_stop,False
DFDV,2025-06-30,2524,2025-07-01,2025-07-02,20.23,21.185,51111.580519999996,53417.469059999996,2305.88854,4.511479622700576,1,trailing_stop,False
PRCH,2025-07-01,4284,2025-07-02,2025-07-07,12.07,12.2455,51759.58788,52407.262278,647.6743980000028,1.2513128958862252,5,trailing_stop,False
DFDV,2025-07-02,2498,2025-07-03,2025-07-07,21.0,23.4555,52510.45799999999,58533.247161,6022.789161000008,11.469694591123169,4,trailing_stop,False
TRON,2025-07-07,6419,2025-07-08,2025-07-09,8.3,7.9799999999999995,53330.977699999996,51172.39638,-2158.5813199999975,-4.047518746313927,1,trailing_stop,False
