Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
TRON,2025-08-12,7822,2025-08-13,2025-08-13,7.3,7.685499999999999,57157.70059999999,60055.86501899999,2898.1644190000006,5.0704706252651555,0,trailing_stop,True
SBET,2025-08-12,2444,2025-08-13,2025-08-13,23.27,23.322499999999998,56928.75187999999,56943.189809999996,14.437930000007327,0.02536140267126452,0,trailing_stop,True
CELC,2025-08-12,1132,2025-08-13,2025-08-13,50.33,50.73,57030.53355999999,57368.933639999996,338.4000800000067,0.593366498393344,0,trailing_stop,True
SBET,2025-08-13,2642,2025-08-14,2025-08-14,21.89,22.591,57891.21338,59625.736578000004,1734.5231980000026,2.996176961457908,0,trailing_stop,True
TRON,2025-08-13,8466,2025-08-14,2025-08-15,6.93,6.6499999999999995,58728.04937999999,56242.60109999999,-2485.448279999997,-4.2321315048587715,1,trailing_stop,False
CELC,2025-08-13,1154,2025-08-14,2025-08-15,50.89,51.16224999999999,58785.78705999999,58982.19526349999,196.40820350000286,0.3341083165213643,1,trailing_stop,False
SBET,2025-08-14,2591,2025-08-15,2025-08-15,22.5,21.584,58355.79749999999,55868.219856,-2487.57764399999,-4.262777222777203,0,trailing_stop,True
CELC,2025-08-15,1087,2025-08-18,2025-08-18,52.69,50.398354999999995,57331.30402999999,54728.22887311499,-2603.075156885003,-4.540408073611724,0,trailing_stop,True
TRON,2025-08-15,8267,2025-08-18,2025-08-18,6.9,6.758585,57099.3423,55817.348972805004,-1281.9933271949922,-2.2451980628067414,0,trailing_stop,True
SBET,2025-08-15,2918,2025-08-18,2025-08-18,19.47,20.1495,56870.27345999999,58737.444759,1867.1712990000087,3.2832113956921427,0,trailing_stop,True
TRON,2025-08-18,8361,2025-08-19,2025-08-19,6.72,6.497999999999999,56242.105919999995,54275.44822199999,-1966.6576980000027,-3.4967710860568046,0,trailing_stop,True
SBET,2025-08-18,2779,2025-08-19,2025-08-19,19.59,19.01425,54495.05060999999,52787.76014925,-1707.2904607499877,-3.132927562483434,0,trailing_stop,True
ABVX,2025-08-13,835,2025-08-14,2025-08-20,69.15,68.40950000000001,57797.99025,57064.81056750001,-733.179682499991,-1.2685210667856883,6,trailing_stop,False
CELC,2025-08-18,1099,2025-08-19,2025-08-20,51.57,49.13875,56732.105429999996,53949.48276375,-2782.6226662499976,-4.904846462438083,1,trailing_stop,False
SBET,2025-08-19,3023,2025-08-20,2025-08-20,18.6,18.677,56284.027799999996,56404.11042899999,120.08262899999681,0.2133511649640596,0,trailing_stop,True
CELC,2025-08-20,1161,2025-08-21,2025-08-21,48.25,49.058,56074.268249999994,56899.381662,825.1134120000061,1.4714653222425378,0,trailing_stop,True
ABVX,2025-08-20,771,2025-08-21,2025-08-22,72.2,77.97600000000001,55721.8662,60059.376504000014,4337.510304000018,7.78421578421582,1,take_profit,False
CELC,2025-08-21,1111,2025-08-22,2025-08-25,51.0,50.606500000000004,56717.66099999999,56167.5976785,-550.0633214999907,-0.9698272315919243,3,trailing_stop,False
INDV,2025-08-19,2396,2025-08-20,2025-08-26,23.3,23.42225,55882.6268,56063.591288999996,180.96448899999814,0.32382960387251636,6,trailing_stop,False
ABVX,2025-08-22,732,2025-08-25,2025-08-26,77.08,76.0,56478.98255999999,55576.368,-902.6145599999873,-1.5981423869332323,1,trailing_stop,False
CELC,2025-08-25,1165,2025-08-26,2025-08-28,49.5,53.46,57725.167499999996,62218.6191,4493.451600000008,7.784215784215798,2,take_profit,False
VISN,2025-08-20,3599,2025-08-21,2025-08-29,15.7,15.779499999999999,56560.80429999999,56733.63007949999,172.82577950000268,0.30555749982501546,8,trailing_stop,False
FLY,2025-08-26,1214,2025-08-27,2025-08-29,46.4,46.5025,56385.929599999996,56397.580964999994,11.651364999997895,0.020663603637727235,2,trailing_stop,False
CELC,2025-08-28,1045,2025-08-29,2025-08-29,54.55,52.25,57061.75474999999,54546.64875,-2515.1059999999925,-4.407691300450223,0,trailing_stop,True
CELC,2025-08-29,1119,2025-09-02,2025-09-02,50.69,51.357,56778.832109999996,57411.014517,632.1824070000075,1.1134121353099546,0,trailing_stop,True
