Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
ODD,2025-06-03,379,2025-06-04,2025-06-09,77.05,74.366,29231.151949999996,28156.529286,-1074.622663999995,-3.676292558836347,5,trailing_stop,False
DFDV,2025-06-05,2024,2025-06-06,2025-06-09,14.81,18.6485,30005.41544,37706.819436,7701.403995999997,25.666713435113152,3,trailing_stop,False
ASST,2025-06-09,280,2025-06-10,2025-06-11,110.8,105.44999999999999,31055.023999999998,29496.473999999995,-1558.550000000003,-5.018672663077006,1,trailing_stop,False
DFDV,2025-06-09,1195,2025-06-10,2025-06-11,25.84,26.599999999999998,30909.678799999994,31755.212999999996,845.5342000000019,2.735499794323326,1,trailing_stop,False
DFDV,2025-06-11,1329,2025-06-12,2025-06-13,23.41,31.236,31143.001889999996,41471.131356,10328.129466000002,33.163564329732644,1,trailing_stop,False
ASST,2025-06-11,276,2025-06-12,2025-06-13,120.4,123.11999999999999,33263.630399999995,33947.13888,683.508480000004,2.0548222541578065,1,trailing_stop,False
SAN,2025-05-14,3060,2025-05-15,2025-06-16,7.599,8.20692,23276.19294,25088.0620248,1811.8690848000006,7.7842157842157755,32,take_profit,False
DFDV,2025-06-13,1200,2025-06-16,2025-06-17,27.83,31.6255,33429.39599999999,37912.6494,4483.253400000009,13.411110987467456,1,trailing_stop,False
ASST,2025-06-13,305,2025-06-16,2025-06-17,111.8,111.71999999999998,34133.098999999995,34040.5254,-92.57359999999608,-0.27121358069478463,1,trailing_stop,False
OKLO,2025-06-16,497,2025-06-17,2025-06-18,68.26,65.93,33959.14522,32734.44279,-1224.7024299999975,-3.6063994604867644,1,trailing_stop,False
DFDV,2025-06-17,1113,2025-06-18,2025-06-20,30.2,30.950999999999997,33646.21259999999,34414.014536999995,767.8019370000038,2.281986225694843,2,trailing_stop,False
ASST,2025-06-17,326,2025-06-18,2025-06-20,103.8,105.61149999999999,33872.63879999999,34394.919651,522.2808510000032,1.5418959653063835,2,trailing_stop,False
NVTS,2025-06-18,4633,2025-06-20,2025-06-23,7.11,7.0965,32973.57063,32845.2064155,-128.3642145000049,-0.38929425005376217,3,trailing_stop,False
DFDV,2025-06-20,1416,2025-06-23,2025-06-24,23.8,25.820999999999998,33734.5008,36525.973464,2791.472664000001,8.274830211804996,1,trailing_stop,False
ASST,2025-06-20,351,2025-06-23,2025-06-24,96.6,97.66,33940.50659999999,34244.38133999999,303.8747399999993,0.8953158642599712,1,trailing_stop,False
PRCH,2025-06-23,3139,2025-06-24,2025-06-26,10.55,10.620049999999999,33149.56645,33303.00061305,153.43416304999846,0.4628542074039732,2,trailing_stop,False
QBTS,2025-06-24,2320,2025-06-25,2025-06-26,15.08,14.668,35020.58559999999,33995.73024,-1024.855359999994,-2.9264369582671756,1,trailing_stop,False
DFDV,2025-06-24,1685,2025-06-25,2025-06-26,20.51,19.854999999999997,34593.90935,33422.219325,-1171.6900250000035,-3.3869835673833837,1,trailing_stop,False
ASST,2025-06-26,430,2025-06-27,2025-06-30,80.2,78.85,34520.486,33871.5945,-648.8914999999979,-1.8797287500529336,3,trailing_stop,False
DFDV,2025-06-26,1934,2025-06-27,2025-06-30,17.75,17.099999999999998,34362.828499999996,33038.32859999999,-1324.4999000000025,-3.854455403751189,3,trailing_stop,False
NRG,2025-06-26,209,2025-06-27,2025-07-01,162.17,158.81149999999997,33927.42352999999,33158.41189649999,-769.0116335000057,-2.2666372906861465,4,trailing_stop,False
DFDV,2025-06-30,1667,2025-07-01,2025-07-02,20.23,21.185,33757.13341,35280.079605,1522.9461949999968,4.511479622700576,1,trailing_stop,False
DFDV,2025-07-02,1653,2025-07-03,2025-07-07,21.0,23.4555,34747.712999999996,38733.1695585,3985.456558500002,11.469694591123169,4,trailing_stop,False
PRCH,2025-07-01,2830,2025-07-02,2025-07-08,12.07,12.2455,34192.25809999999,34620.110235,427.8521350000083,1.2513128958862474,6,trailing_stop,False
TRON,2025-07-07,4262,2025-07-08,2025-07-09,8.3,7.9799999999999995,35409.9746,33976.74924,-1433.225360000004,-4.047518746313939,1,trailing_stop,False
PRCH,2025-07-08,2691,2025-07-09,2025-07-11,12.61,12.910499999999999,33967.44351,34707.413344500004,739.969834500007,2.178467844605847,2,trailing_stop,False
TRON,2025-07-09,5159,2025-07-10,2025-07-11,6.87,6.84,35477.77233,35252.27244,-225.49988999999914,-0.6356089325521563,1,trailing_stop,False
TRON,2025-07-11,5531,2025-07-14,2025-07-15,6.4,7.020499999999999,35433.7984,38791.5551145,3357.7567144999994,9.476141046453534,1,trailing_stop,False
PRCH,2025-07-11,2981,2025-07-14,2025-07-15,12.18,11.9035,36344.88858,35448.849166500004,-896.0394134999951,-2.465379448138061,1,trailing_stop,False
SBET,2025-07-15,1060,2025-07-16,2025-07-17,33.8,37.126,35863.827999999994,39314.206439999994,3450.3784400000004,9.620775674030124,1,trailing_stop,False
TRON,2025-07-15,4690,2025-07-16,2025-07-17,7.8,10.4405,36618.581999999995,48916.979054999996,12298.397055000001,33.58512641204949,1,trailing_stop,False
AER,2025-05-08,209,2025-05-09,2025-07-18,108.92,111.701,22787.044279999995,23322.163491,535.1192110000047,2.348348493225494,70,trailing_stop,False
SBET,2025-07-17,1056,2025-07-18,2025-07-21,36.95,38.432249999999996,39058.2192,40543.871544,1485.652344000002,3.8036868408992897,3,trailing_stop,False
PRCH,2025-07-17,2839,2025-07-18,2025-07-22,13.15,13.262,37370.18285,37613.167182,242.984332,0.6502091064828797,4,trailing_stop,False
TRON,2025-07-18,3643,2025-07-21,2025-07-22,10.1,10.554499999999999,36831.09429999999,38411.5934565,1580.4991565000091,4.2912087912088115,1,trailing_stop,False
WDC,2025-06-30,535,2025-07-01,2025-07-23,63.53,68.61240000000001,34022.53855,36670.92636600001,2648.3878160000095,7.78421578421582,22,take_profit,False
ASST,2025-07-21,432,2025-07-22,2025-07-23,88.4,86.07,38226.9888,37145.057759999996,-1081.9310400000031,-2.830280579149369,1,trailing_stop,False
PRCH,2025-07-22,3017,2025-07-23,2025-07-24,13.52,13.623,40830.629839999994,41059.490409,228.86056900000403,0.5605119732338792,1,trailing_stop,False
SBET,2025-07-22,1558,2025-07-23,2025-07-24,26.435,25.441,41226.91572999999,39597.440922,-1629.4748079999918,-3.952453825727875,1,trailing_stop,False
ASST,2025-07-23,397,2025-07-24,2025-07-25,96.6,91.865,38388.55019999999,36433.934595,-1954.6156049999918,-5.091662995389679,1,trailing_stop,False
NVTS,2025-07-23,4245,2025-07-24,2025-07-25,8.865,8.815999999999999,37669.556925,37386.49608,-283.060845,-0.7514313098069492,1,trailing_stop,False
SBET,2025-07-24,1536,2025-07-25,2025-07-28,24.77,23.740499999999997,38084.76672,36428.94259199999,-1655.8241280000075,-4.347733413135124,3,trailing_stop,False
TRON,2025-07-24,4114,2025-07-25,2025-07-28,9.04,9.7632,37227.75055999999,40125.638995199995,2897.8884352000023,7.784215784215798,3,take_profit,False
ASST,2025-07-25,475,2025-07-28,2025-07-29,82.2,79.268,39084.045,37614.6477,-1469.397299999997,-3.759583482211215,1,trailing_stop,False
NVTS,2025-07-25,4324,2025-07-28,2025-07-29,8.88,9.006,38435.51712,38903.002056000005,467.484936000008,1.2162837162837281,1,trailing_stop,False
TRON,2025-07-28,3569,2025-07-29,2025-07-30,10.3,10.1365,36797.4607,36140.9913315,-656.469368500002,-1.7840072548810482,1,trailing_stop,False
PRCH,2025-07-28,2730,2025-07-29,2025-07-31,13.2,12.6445,36072.03599999999,34484.965515,-1587.0704849999893,-4.399725274725242,2,trailing_stop,False
ASST,2025-07-29,539,2025-07-30,2025-07-31,69.6,67.64,37551.91439999999,36421.50204,-1130.4123599999875,-3.010265596472461,1,trailing_stop,False
SBET,2025-07-29,1995,2025-07-30,2025-07-31,18.7,19.617499999999996,37343.8065,39097.77558749999,1753.9690874999942,4.69681388130585,1,trailing_stop,False
TRON,2025-07-30,4330,2025-07-31,2025-08-01,8.8,8.919929999999999,38142.104,38584.6736031,442.56960309999704,1.1603177504313722,1,trailing_stop,False
SBET,2025-07-31,2074,2025-08-01,2025-08-04,18.045,17.8695,37462.75533,37024.28165699999,-438.4736730000077,-1.1704255843906886,3,trailing_stop,False
ASST,2025-07-31,570,2025-08-01,2025-08-04,65.0,62.0255,37087.049999999996,35319.180465000005,-1767.8695349999907,-4.766810881426242,3,trailing_stop,False
DFDV,2025-07-31,2666,2025-08-01,2025-08-04,13.7,14.796,36560.72419999999,39406.689864,2845.9656640000103,7.78421578421582,3,take_profit,False
TRON,2025-08-01,5088,2025-08-04,2025-08-05,7.83,7.59354,39878.87904,38597.295588479996,-1281.583451520004,-3.2136897585173574,1,trailing_stop,False
NVTS,2025-08-04,6027,2025-08-05,2025-08-06,6.28,6.9159999999999995,37887.40956,41641.049267999995,3753.639707999995,9.907353792704088,1,trailing_stop,False
SBET,2025-08-04,2019,2025-08-05,2025-08-06,19.035,19.285,38470.096665,38897.478585000004,427.3819200000071,1.110945791796869,1,trailing_stop,False
MP,2025-08-04,592,2025-08-05,2025-08-06,65.64,70.89120000000001,38897.73887999999,41925.622809600005,3027.883929600015,7.78421578421582,1,take_profit,False
TRON,2025-08-05,5803,2025-08-06,2025-08-08,6.9,6.802,40080.7407,39432.533994,-648.2067060000045,-1.6172523129044936,2,trailing_stop,False
SBET,2025-08-06,1855,2025-08-07,2025-08-08,21.72,22.895,40330.89059999999,42427.754775,2096.8641750000097,5.1991516770522495,1,trailing_stop,False
MP,2025-08-06,576,2025-08-07,2025-08-08,71.0,76.68,40936.89599999999,44123.51232000001,3186.6163200000155,7.78421578421582,1,take_profit,False
ABVX,2025-08-06,582,2025-08-07,2025-08-11,69.07,69.330905,40238.93873999999,40310.23612329,71.29738329000975,0.17718504891663933,4,trailing_stop,False
TRON,2025-08-08,5838,2025-08-11,2025-08-12,7.0,7.125,40906.865999999995,41554.15425,647.2882500000051,1.5823462252033904,1,trailing_stop,False
SBET,2025-08-08,1687,2025-08-11,2025-08-12,24.115,26.847,40722.68700499999,45245.598111,4522.911106000007,11.106612649220992,1,trailing_stop,False
MP,2025-08-08,535,2025-08-11,2025-08-12,74.93,78.375,40127.63755,41888.694375,1761.0568249999997,4.388638186849847,1,trailing_stop,False
ABVX,2025-08-11,585,2025-08-12,2025-08-14,69.16,70.205,40499.0586,41028.85507499999,529.7964749999956,1.3081698521258955,2,trailing_stop,False
TRON,2025-08-12,5805,2025-08-13,2025-08-14,7.3,7.685499999999999,42418.8765,44569.7131725,2150.8366725000014,5.0704706252651555,1,trailing_stop,False
SBET,2025-08-12,1813,2025-08-13,2025-08-14,23.27,23.322499999999998,42230.698509999995,42241.408807499996,10.710297500001616,0.025361402671242317,1,trailing_stop,False
CELC,2025-08-12,840,2025-08-13,2025-08-14,50.33,50.73,42319.477199999994,42570.5868,251.1096000000034,0.5933664983933218,1,trailing_stop,False
SBET,2025-08-14,1908,2025-08-15,2025-08-18,22.5,21.584,42972.92999999999,41141.089728,-1831.840271999994,-4.262777222777214,3,trailing_stop,False
CELC,2025-08-14,792,2025-08-15,2025-08-18,52.92,51.16224999999999,41954.552639999994,40479.981497999994,-1474.5711420000007,-3.5146868437684775,3,trailing_stop,False
MP,2025-08-14,543,2025-08-15,2025-08-18,76.85,73.815,41771.27954999999,40041.463455,-1729.8160949999947,-4.141161376034496,3,trailing_stop,False
ABVX,2025-08-14,614,2025-08-15,2025-08-20,69.8,67.8775,42900.057199999996,41635.10821499999,-1264.9489850000027,-2.948595101173901,5,trailing_stop,False
CELC,2025-08-18,809,2025-08-19,2025-08-20,51.57,49.13875,41761.85012999999,39713.49550125,-2048.354628749992,-4.904846462438073,1,trailing_stop,False
TRON,2025-08-18,6155,2025-08-19,2025-08-20,6.72,6.497999999999999,41402.961599999995,39955.19480999999,-1447.7667900000015,-3.4967710860568046,1,trailing_stop,False
SBET,2025-08-18,2045,2025-08-19,2025-08-20,19.59,19.01425,40101.61155,38845.257108750004,-1256.3544412499978,-3.1329275624834563,1,trailing_stop,False
ABVX,2025-08-20,563,2025-08-21,2025-08-22,72.2,77.97600000000001,40689.24859999999,43856.587512000006,3167.338912000014,7.78421578421582,1,take_profit,False
CELC,2025-08-20,847,2025-08-21,2025-08-22,48.25,52.11000000000001,40908.61775,44093.032830000004,3184.415080000006,7.784215784215798,1,take_profit,False
SBET,2025-08-20,2197,2025-08-21,2025-08-22,18.7,18.4775,41124.9839,40554.4724325,-570.5114675000004,-1.3872624701501746,1,trailing_stop,False
CELC,2025-08-22,798,2025-08-25,2025-08-26,52.5,50.606500000000004,41936.895,40343.603013,-1593.2919869999969,-3.7992607392607347,1,trailing_stop,False
MP,2025-08-22,604,2025-08-25,2025-08-26,68.49,73.9692,41409.327959999995,44632.719403200004,3223.3914432000092,7.784215784215798,1,take_profit,False
CELC,2025-08-26,853,2025-08-27,2025-08-28,49.915,53.9082,42620.072495,45937.7109054,3317.6384104000026,7.784215784215798,1,take_profit,False
VISN,2025-08-20,2628,2025-08-21,2025-08-29,15.7,15.779499999999999,41300.859599999996,41427.057474,126.19787400000496,0.30555749982503766,8,trailing_stop,False
FLY,2025-08-26,917,2025-08-27,2025-08-29,46.4,46.5025,42591.34879999999,42600.14970749999,8.800907500000903,0.02066360363774944,2,trailing_stop,False
CELC,2025-08-28,791,2025-08-29,2025-09-02,54.55,52.25,43192.19904999999,41288.42025,-1903.7787999999855,-4.4076913004502005,4,trailing_stop,False
ABVX,2025-08-22,543,2025-08-25,2025-09-03,77.08,83.24640000000001,41896.29444,45157.59240480001,3261.297964800011,7.78421578421582,9,take_profit,False
FLY,2025-08-29,959,2025-09-02,2025-09-03,45.0,43.7855,43198.155,41948.3042055,-1249.850794500002,-2.8932967032967105,1,trailing_stop,False
ABVX,2025-09-03,518,2025-09-04,2025-09-05,83.24,89.8992,43161.438319999994,46521.2178144,3359.779494400005,7.784215784215798,1,take_profit,False
FLY,2025-09-03,976,2025-09-04,2025-09-05,44.4,42.7405,43377.734399999994,41673.013272,-1704.7211279999974,-3.92994505494505,1,trailing_stop,False
CELC,2025-09-02,808,2025-09-03,2025-09-08,53.36,57.628800000000005,43157.99487999999,46517.5063296,3359.5114496000097,7.784215784215798,5,take_profit,False
ABVX,2025-09-05,502,2025-09-08,2025-09-10,89.42,86.735,44933.728839999996,43497.42903,-1436.2998099999968,-3.196484794561283,2,trailing_stop,False
CELC,2025-09-08,710,2025-09-09,2025-09-10,62.53,59.907,44440.696299999996,42491.43603,-1949.2602699999989,-4.386205510465868,1,trailing_stop,False
FLY,2025-09-05,1057,2025-09-08,2025-09-11,42.55,42.512499999999996,45020.32534999999,44890.77678749999,-129.54856250000012,-0.2877557225383298,3,trailing_stop,False
ABVX,2025-09-10,502,2025-09-11,2025-09-12,86.88,82.53599999999999,43657.37375999999,41391.63892799999,-2265.7348319999946,-5.189810189810185,1,trailing_stop,False
CELC,2025-09-10,738,2025-09-11,2025-09-12,58.94,56.378605,43541.21771999999,41565.80307951,-1975.4146404899948,-4.536884230462435,1,trailing_stop,False
ABVX,2025-09-12,521,2025-09-15,2025-09-16,82.19,82.384,42863.81098999999,42879.141936,15.330946000009135,0.03576664240980687,1,trailing_stop,False
CELC,2025-09-12,785,2025-09-15,2025-09-16,55.05,53.024249999999995,43257.46425,41582.412213749994,-1675.0520362500029,-3.872284391357972,1,trailing_stop,False
NKTR,2025-09-11,887,2025-09-12,2025-09-17,47.89,51.7212,42520.908429999996,45830.827695600005,3309.9192656000087,7.784215784215798,5,take_profit,False
ZEPP,2025-09-16,907,2025-09-17,2025-09-18,47.08,46.074999999999996,42744.26155999999,41748.23497499999,-996.0265849999996,-2.3301995370814343,1,trailing_stop,False
CELC,2025-09-17,788,2025-09-18,2025-09-19,54.6,53.171499999999995,43067.824799999995,41857.24285799999,-1210.5819420000043,-2.8108731927413366,1,trailing_stop,False
ZEPP,2025-09-18,913,2025-09-19,2025-09-22,46.4,50.112,42405.56319999999,45706.503744,3300.940544000012,7.78421578421582,3,take_profit,False
ORBS,2025-09-22,3579,2025-09-23,2025-09-24,12.0,13.166905,42990.948,47077.228642005,4086.2806420050038,9.504979145854154,1,trailing_stop,False
CELC,2025-09-19,808,2025-09-22,2025-09-25,53.69,52.022,43424.90151999999,41991.742224,-1433.1592959999907,-3.3003167441610137,3,trailing_stop,False
ORBS,2025-09-24,3491,2025-09-25,2025-09-26,12.47,12.197999999999999,43576.30277,42540.634781999994,-1035.6679880000083,-2.376677051897602,1,trailing_stop,False
MEDP,2025-08-29,90,2025-09-02,2025-09-30,474.41,512.3628000000001,42739.5969,46066.539348000006,3326.942448000009,7.784215784215798,28,take_profit,False
CELC,2025-09-25,823,2025-09-26,2025-09-30,52.35,50.12199999999999,43127.13405,41209.155593999996,-1917.9784560000044,-4.447266200847877,4,trailing_stop,False
ORBS,2025-09-26,3666,2025-09-29,2025-09-30,11.91,11.452155,43705.72205999999,41941.61662977,-1764.1054302299963,-4.036326016552705,1,trailing_stop,False
ORBS,2025-09-30,4632,2025-10-01,2025-10-02,9.3,8.9205,43120.6776,41278.436244000004,-1842.2413559999986,-4.2722922239051275,1,trailing_stop,False
SOGP,2025-09-30,2461,2025-10-01,2025-10-02,17.05,18.8955,42002.01005,46455.323674499996,4453.313624499999,10.602620253646645,1,trailing_stop,False
PL,2025-09-30,3375,2025-10-01,2025-10-02,12.84,13.8672,43378.33499999999,46754.9982,3376.66320000001,7.784215784215798,1,take_profit,False
ABVX,2025-09-16,519,2025-09-17,2025-10-06,82.64,89.25120000000001,42933.05016,46275.05142720001,3342.0012672000084,7.784215784215798,19,take_profit,False
ORBS,2025-10-02,5231,2025-10-03,2025-10-06,8.5,9.18,44507.9635,47972.559420000005,3464.595920000007,7.784215784215798,3,take_profit,False
SATS,2025-10-02,556,2025-10-03,2025-10-06,79.35,75.8005,44162.71859999999,42102.932922,-2059.785677999993,-4.664082609262177,3,trailing_stop,False
VIA,2025-10-02,920,2025-10-03,2025-10-06,47.73,45.580999999999996,43955.51159999999,41892.585479999994,-2062.9261199999964,-4.6932137629811965,3,trailing_stop,False
ORBS,2025-10-06,3684,2025-10-07,2025-10-08,12.18,12.302499999999998,44915.99111999999,45277.087589999996,361.09647000000405,0.8039374418684853,1,trailing_stop,False
SPRB,2025-10-06,208,2025-10-07,2025-10-08,211.95,228.0,44129.6856,47376.576,3246.890400000004,7.3576105423239335,1,trailing_stop,False
ABTC,2025-10-06,5988,2025-10-07,2025-10-08,7.18,6.9635,43036.83383999999,41655.740562,-1381.093277999993,-3.2090959180095524,1,trailing_stop,False
PL,2025-10-06,2835,2025-10-07,2025-10-08,15.0,16.200000000000003,42567.524999999994,45881.073000000004,3313.54800000001,7.784215784215798,1,take_profit,False
ORBS,2025-10-08,4263,2025-10-09,2025-10-10,10.78,10.288499999999999,46001.09514,43816.015624499996,-2185.0795155000014,-4.75005977325087,1,trailing_stop,False
SPRB,2025-10-08,277,2025-10-09,2025-10-10,158.5,171.0,43948.4045,47319.633,3371.2285000000047,7.6708780178811775,1,trailing_stop,False
PL,2025-10-08,2877,2025-10-09,2025-10-10,15.59,15.01,44897.28242999999,43140.58622999999,-1756.6961999999985,-3.9127005130853765,1,trailing_stop,False
SATS,2025-10-08,574,2025-10-09,2025-10-13,76.53,74.176,43972.148219999995,42534.446976,-1437.7012439999962,-3.2695724502858847,4,trailing_stop,False
ORBS,2025-10-10,4587,2025-10-13,2025-10-14,9.95,9.727905,45686.29064999999,44577.278334765004,-1109.0123152349843,-2.427450991219804,1,trailing_stop,False
SPRB,2025-10-10,254,2025-10-13,2025-10-14,179.99,173.8215,45763.17745999999,44106.510339,-1656.6671209999913,-3.6200876183652864,1,trailing_stop,False
NKTR,2025-10-10,807,2025-10-13,2025-10-15,55.3,55.375499999999995,44671.7271,44643.34047149999,-28.386628500004008,-0.06354495414170325,2,trailing_stop,False
WOLF,2025-10-13,1424,2025-10-14,2025-10-15,32.0,32.492374999999996,45613.56799999999,46222.872857999995,609.3048580000032,1.3357974057192967,1,trailing_stop,False
ORBS,2025-10-14,4536,2025-10-15,2025-10-16,10.0,9.5,45405.35999999999,43048.908,-2356.45199999999,-5.189810189810173,1,trailing_stop,False
SATS,2025-10-14,587,2025-10-15,2025-10-16,76.38,72.922,44879.895059999995,42762.408786,-2117.4862739999953,-4.7181177031923145,1,trailing_stop,False
WOLF,2025-10-15,1324,2025-10-16,2025-10-17,32.69,32.679905,43324.84155999999,43224.92602578,-99.9155342199956,-0.2306195028587088,1,trailing_stop,False
SPRB,2025-10-15,268,2025-10-16,2025-10-17,161.1,154.85,43217.97479999999,41458.3002,-1759.6745999999912,-4.071626697325003,1,trailing_stop,False
ORBS,2025-10-16,5024,2025-10-17,2025-10-20,8.68,8.6925,43651.92831999999,43627.44888,-24.479439999988244,-0.05607871391278829,3,trailing_stop,False
WOLF,2025-10-17,1397,2025-10-20,2025-10-21,31.6,30.362,44189.345199999996,42373.298286,-1816.0469139999987,-4.109694103364991,1,trailing_stop,False
SPRB,2025-10-17,284,2025-10-20,2025-10-21,153.44,147.2025,43620.53696,41763.70449,-1856.8324700000012,-4.256784990296458,1,trailing_stop,False
ORBS,2025-10-20,4828,2025-10-21,2025-10-22,8.75,8.3125,42287.244999999995,40092.61725,-2194.6277499999924,-5.189810189810173,1,trailing_stop,False
SPRB,2025-10-21,316,2025-10-22,2025-10-23,128.54,136.79999999999998,40659.25863999999,43185.5712,2526.3125600000058,6.213375857066561,1,trailing_stop,False
WOLF,2025-10-21,1360,2025-10-22,2025-10-23,30.5,29.23625,41521.479999999996,39721.5387,-1799.9412999999986,-4.334964216111759,1,trailing_stop,False
ORBS,2025-10-22,6689,2025-10-23,2025-10-24,6.37,6.364905,42651.538929999995,42532.274695455,-119.26423454499309,-0.27962469241902266,1,trailing_stop,False
SPRB,2025-10-23,329,2025-10-24,2025-10-27,131.03,130.511,43151.97887,42895.180881,-256.7979889999988,-0.5951013040992437,3,trailing_stop,False
